market_constraint,dayzer_constraint,dayzer_score,dayzer_confidence,pano_constraint,pano_score,pano_confidence
NELSON-ELECTRIC JUNCTION (15502) L/O BYRON-CHERRY VALLEY (0621) | L345.BYRON-CHERRYVALLEY.0621,6 BYRON_345 KV_621:L345.Nelson-Electric Junction.15502,87.23404255319149,medium,6 Byron-156 Cherry Valley 0621 l/o Nelson-Electric Junction | L345.Nelson-Electric Junction.15502,95.5223880597015,high
KEENEY  138 KV  13822 | ACTUAL,KEENEY_138 KV_13822:ACTUAL,100.0,high,KEENEY  138 KV  13822 | BASE,87.8048780487805,medium
COLONIAL 115 KV COL.PIPE-RRIDGE2 110512 | L230.GRACETON-BAGLEY-RAPHAELROAD.2305,COLONIAL_115 KV_COL-ROC2:L230.Graceton-Bagley-RaphaelRoad.2305,95.72649572649573,high,COLONIAL 115KV - GLENARM 115KV (COLONIAL 115 KV COL-GLE1) | L230.Graceton-Bagley-RaphaelRoad.2305,89.6,medium
42 ROUND138 KV 1607 2 | 345/138.16WAUKEGAN.TR83,42 ROUND_138 KV_1607 2:345/138.16Waukegan.TR83,87.64044943820224,medium,42 ROUND 138KV - 1607 138KV (42 ROUND 138 KV 1607 2) | 345/138.16Waukegan.TR83,87.64044943820224,medium
SHADEGAP115 KV SHA-THR | 230/115.LEWISTOWN.T3,SHADEGAP_115 KV_SHA-THR:230/115.Lewistown.T3,87.05882352941177,medium,SHADEGAP115 KV  SHA-THR | 230/115/46.Lewistown.T2&T3,100.0,high
CHESWICK138 KV  CHE-SPR | ACTUAL,CHESWICK_138 KV_CHE-SPR:ACTUAL,80.7017543859649,medium,CHESWICK138 KV  CHE-SPR | L138.Wilson-Mitchell.Z-11,85.71428571428571,medium
ETOWANDA230 KV  ETO-SCO | L230.ETOWANDA-HILLSIDE.2002 [NYISO],ETOWANDA_230 KV_ETO-SCO:L230.ETowanda-Hillside.2002 [NYISO],93.18181818181819,high,ETOWANDA 230KV - SCOTCHHO 230KV (ETOWANDA 230 KV ETO-SCO) | L230.ETowanda-Hillside.2002 [NYISO],85.41666666666667,medium
SEWARD 115 KV SEWARD-TOWER51 H1H2 1097 | L230.HOMERCITY-QUEMAHONING-HOOVERSVILLE.2024,HILLCJCT_115 KV_HIL-HIL:L230.HomerCity-Quemahoning-Hooversville.2024,88.49557522123894,medium,SEWARD 115KV - TOWER51 115KV (SEWARD 115 KV SEW-TOW) | L230.HomerCity-Quemahoning-Hooversville.2024,94.20289855072464,high
HAYES_FE345 KV  TR1 | 345/138.BEAVER.T2,HAYES_FE_345 KV_TR1:345/138.Beaver.T2,92.95774647887323,high,HAYES_FE345 KV  TR1 | BASE,87.17948717948718,medium
AEP-DOM CONTINGENCY 9 | L765.WYOMING-JACKSONSFERRY,AEP-DOM contingency 13 L765.Wyoming - Jacksons Ferry,85.71428571428571,medium,AEP-DOM contingency 8 | L765.Broadford-JacksonsFerry + B138.Broadford.R,88.37209302325581,medium
138 SILV 345 KV 138 SILVER 45TR83 CT | 345/138.SILVERLAKE.T82 G SPOG 2-38,138 SILV_345 KV_TR83CT-P:345/138.SilverLake.T82 G SPOG 2-38,90.9090909090909,high,138 SILV 345KV - 138 SILV 1KV (138 SILV 345 KV TR83CT-P) | 345/138.SilverLake.T82 G SPOG 2-38,87.37864077669903,medium
CONASTON 500 KV CONASTON 500-2 XFORMER | ACTUAL,CONASTON_500 KV_500-2:ACTUAL,100.0,high,CONASTON 500KV - CONASTON 230KV (CONASTON 500 KV 500-2) | BASE,78.43137254901961,low
COLU PL 230 KV COLU PL-MONTOUR | L230.MILTON-MONTOUR,ELIMSPOR_230 KV_ELI-SUN:L230.Montour-Milton-Sunbury,86.20689655172414,medium,MONTOUR 230KV - COLU PL 230KV (COLU PL 230 KV COL-MON) | L230.Milton-Montour,100.0,high
23 COLLI 345 KV 23 COLLINS 45TR92 CT | ACTUAL,23 COLLI_345 KV_2310:ACTUAL,89.36170212765957,medium,23 COLLINS  45TR92 CT       H  345 KV | L765.Collins - Plano.2315,80.0,medium
MCCARTER230 KV  MCC-WOR | L230.CEDARGROVE-CEDARSUB-WILLIAM.F-2206,ESSEX_230 KV_ESS-MCC:L230.CedarGrove-CedarSub-William.F-2206,84.31372549019608,medium,MCCARTER230 KV  MCC-WOR | L230.CedarGrove-CedarSub-William.F-2206,100.0,high
MIAMI   345 KV  BK-E | ACTUAL,MIAMI_345 KV_BK-E:ACTUAL,100.0,high,MIAMI 345KV - MIAMI 138KV (MIAMI 345 KV BK-E) | BASE,82.05128205128204,medium
DUMONT2 765 KV DUMONT2-WILTON | ACTUAL,DUMONT2_765 KV_DUM-WIL1:ACTUAL,85.71428571428571,medium,DUMONT2  1-P  XFMR          H  765 KV | L765.Dumont-Wilton Center.11215,85.1063829787234,medium
114_NORT_11413811412Z1_1_LN | ACTUAL,114 NORT     138-114 NORT     138,80.0,medium,114_NORT_11413811412Z1_1_LN | BASE,92.06349206349206,high
HAVILAND69 KV   HAV-PAU | L138.EASTLIMA-HAVILAND,HAVILAND_69 KV_HAV-PAU:L138.EastLima-Haviland,92.3076923076923,high,HAVILAND 69KV - PAULDING 69KV (HAVILAND 69 KV HAV-PAU) | L138.EastLima-Haviland,82.1917808219178,medium
MALISZEW138 KV  MAL-POL1 | L138.MALISZEWSKI-GENOA,MALISZEW_138 KV_MAL-POL1:L138.Maliszewski-Genoa,87.91208791208791,medium,MALISZEW 138KV - POLARIS 138KV (MALISZEW 138 KV MAL-POL1) | L138.Maliszewski-Genoa,81.57894736842105,medium
112 WILTON CENTER TR94 345/765 KV XFMR L/O 112 WILTON CENTER - 23 COLLINS 765 KV | L765.WILTON-COLLINS.11216,112 WILT_765 KV_TR93CT-P:L765.Wilton - Collins.11216,83.33333333333333,medium,Dumont 765/345 xfmr_2 (flo) Dumont-Wilton Center 765 | L765.Dumont-Wilton Center.11215,80.31496062992126,medium
DOEX530 345 KV  DOE-PIE1 | ACTUAL,DOEX530_345 KV_DOE-PIE1:ACTUAL,100.0,high,PIERCE 345KV - DOEX530 345KV (DOEX530 345 KV DOE-PIE1) | L765.HangingRock-Jefferson,86.27450980392157,medium
LANESVIL-INTERSTATE 138 KV L/O KINCAID-AUSTIN 2106 345 SPOG 1-3-A | L345.KINCAID-AUSTIN & 2102 & U2 (MULTIPHASE) 1-3-A,INTERSTA_138 KV_INT-LAN:L345.Kincaid-Austin 2102 U2 (Multiphase) 1-3-A,85.47008547008546,medium,LANESVL 138KV - INTERSTA 138KV (INTERSTA 138 KV INT-LAN) | L345.Kincaid-Austin & 2102 & U2 (Multiphase) 1-3-A,85.88957055214723,medium
NEWLONDON- KOKOMO HIGHLANDPARK 230KV L/O DUMONT-SORENSON 765KV | L765.DUMONT-SORENSON,SORENSON_765 KV_XF3:L765.Cook-Dumont,85.24590163934427,medium,NEWLONDN 230KV - KOKOMOPS 230KV (KOKOMOPS 230 KV KOK-NEW1) | L765.Dumont-Sorenson,77.3109243697479,low
CANTONCE 138 KV CANTONCE-CLOVEROE | ACTUAL,WCANTON_138 KV_WCA-DAL1:Cantonce - Cloveroe 138 kV line,86.79245283018868,medium,CANTONCE 138KV - CLOVEROE 138KV (CANTONCE 138 KV CAN-CLO1) | BASE,86.79245283018868,medium
MOREHEAD_69KVMOR-KUM1_1_LN | ACTUAL,MOREHEAD_69 KV_MOR-KUM1:ACTUAL,87.5,medium,RODBURN 69KV - MOREHEAD 69KV (MOREHEAD 69 KV MOR-KUM1) | BASE,68.57142857142857,weak
BRIGHTON230 KV  BRI-MTZ2 | L500.BURCHESHILL-POSSUMPOINT.560,BRIGHTON_230 KV_BRI-MTZ2:L500.BurchesHill-PossumPoint.560,90.09009009009009,high,BRIGHTON 230KV - MTZION 230KV (BRIGHTON 230 KV BRI-MTZ2) | L500.BurchesHill-PossumPoint.560,85.41666666666667,medium
16901   138 KV  16901 1 | ACTUAL,16901_138 KV_16901 1:ACTUAL,100.0,high,16901 138KV - 169 MCGI 138KV (16901 138 KV 16901 1) | BASE,78.78787878787878,low
TERMINAL345 KV  12 | L345.RED BANK-TERMINAL,TERMINAL_345 KV_12:L345.Red Bank-Terminal,89.28571428571429,medium,SILVERGR345 KV  23 | L345.Red Bank-Terminal,82.05128205128204,medium
135_ELMH_T5_345TR81CT-P_XF | ACTUAL,135 ELMH_345 KV_TR81CT-P:ACTUAL,85.71428571428571,medium,135 ELMH 1KV - 135 ELMH 345KV (135 ELMH 345 KV TR81CT-P) | BASE,61.53846153846154,weak
MALISZEW765 KV  1 | 765/345.VASSELL.T1,MALISZEW_765 KV_1:765/345.Vassell.T1,84.05797101449275,medium,MALISZEW765 KV  1 | BASE,85.71428571428571,medium
AEP-DOM CONTINGENCY 52 | L500.FRONTROYAL-WARRENCO.592 + FRONTROYAL.CC,AEP-DOM for l/o Front Royal-Warren County:L500.FrontRoyal-WarrenCo.592 + FrontRoyal.CC,83.87096774193549,medium,AEP-DOM contingency 52 | L500.FrontRoyal-WarrenCo.592 + FrontRoyal.CC,100.0,high
PRESTON-TANYARD 6716-5 B 69 KV | 230/138.PINEYGROVE.AT20,PRESTON_69 KV_PRE-TOD:230/138.PineyGrove.AT20+L230.PinyGrve-IndinR.23002,80.89887640449439,medium,TANYARD 69KV - PRESTON 69KV (PRESTON 69 KV PRE-TAN) | 230/138.PineyGrove.AT20,91.66666666666667,high
NORTHEAS230 KV  NOR-RAP5 | L500.BRIGHTON-CONASTONE.5011,NORTHEAS_230 KV_NOR-RAP5:L500.Brighton-Conastone,87.75510204081633,medium,RAPHAERD 230KV - NORTHEAS 230KV (NORTHEAS 230 KV NOR-RAP5) | L500.Brighton-Conastone.5011,84.0909090909091,medium
BELLEFON138 KV  BEL-NPR1 | ACTUAL,BELLEFON_138 KV_BEL-NPR1:ACTUAL,81.35593220338983,medium,BELLEFON138 KV  BEL-NPR1 | L138.NProctorville-EProctorville-Darrah,86.27450980392157,medium
MOUN_UGI_69KVMOU-PLY2_1_LN | 230/69.MOUNTAIN.T3(UGI),MOUN UGI_69 KV_MOU-PLY2:230/69.Mountain.T3(UGI) w/ 23030 closed,81.55339805825243,medium,PLYM UGI 69KV - MOUN UGI 69KV (MOUN UGI 69 KV MOU-PLY2) | 230/69.Mountain.T3(UGI),90.3225806451613,high
MITTAL 2-ROXANA 138 KV L/O MARKTOWN-CHICAGO 138 KV | MARKTOWN - CHICAGO 138 KV,MITCHYRD_138 KV_MIT-ROXA:Marktown - Chicago 138 kV,78.04878048780488,low,Mittal 2-Roxana 138 kV l/o Marktown-Chicago 138 kV | Marktown - Chicago 138 kV,100.0,high
PLEASNTV TX3 XFORMER L 230 KV | L230.STONEWATER-BRAMBLETON.206B,PLEASNTV_230 KV_274D:L230.Brambleton-PolandRoad.2183,74.07407407407408,low,PLEASNTV 500KV - PLEASNTV 230KV (PLEASNTV 500 KV TX3) | L230.Stonewater-Brambleton.206B,94.33962264150944,high
BED-BLA CONTINGENCY 33 | L500.CLOVERDALE-LEXINGTON.566,BED-BLA contingency 40 L500.Cloverdale-Lexington.566,97.02970297029702,high,APSOUTH contingency 47 | L500.Cloverdale-Lexington.566,88.17204301075269,medium
LINE 138 KV BECKJORD-PIERC_DK 1889 | ACTUAL,MIER_138 KV_MIER:ACTUAL,82.75862068965517,medium,PIERC_DK 138KV - BECKJORD 138KV (BECKJORD 138 KV PIE-BEC4) | BASE,76.66666666666667,low
FRDRKSBG115 KV  FRE-TRIA | L500.LADYSMITH-POSSUM POINT.568,FRDRKSBG_115 KV_FRE-TRIA:L500.Ladysmith-Possum Point.568,89.90825688073394,medium,FRDRKSBG 115KV - TRIAGLTP 115KV (FRDRKSBG 115 KV FRE-TRIA) | L500.Ladysmith-Possum Point.568,85.1063829787234,medium
MUSEVILL138 KV  MUS-SMIT | L765.CLOVERDALE-JOSHUAFALLS,MUSEVILL_138 KV_MUS-SMIT:L765.Cloverdale-JoshuaFalls,89.10891089108911,medium,MUSEVILL 138KV - SMITHMOU 138KV (MUSEVILL 138 KV MUS-SMIT) | L765.Cloverdale-JoshuaFalls,83.72093023255815,medium
SHERWOOD115 KV  91C | L230.BREMO-CARTERSVILLE-POWHATAN-MIDLOTHIAN.2027,SHERWOOD_115 KV_91C:L230.Bremo-Cartersville-Powhatan-Midlothian.2027,91.72932330827068,high,TRANSCO 115KV - SHERWOOD 115KV (SHERWOOD 115 KV 91C) | L230.Bremo-Cartersville-Powhatan-Midlothian.2027,88.13559322033899,medium
HANOVER_69KVHAN-PLY_1_LN | ACTUAL,HANOVER_69 KV_HAN-PLY:ACTUAL,86.66666666666667,medium,HANOVER 69KV - PLYM UGI 69KV (HANOVER 69 KV HAN-PLY) | BASE,68.65671641791045,weak
CHAUNCYT138 KV  CHA-LOG1 | L138.BIGSANDY-INEZ,CHAUNCYT_138 KV_CHA-LOG1:L138.BigSandy-Inez,86.74698795180723,medium,LOGAN 138KV - CHAUNCYT 138KV (CHAUNCYT 138 KV CHA-LOG1) | L138.BigSandy-Inez,80.89887640449439,medium
CEDARCRE230 KV  AT20 | ACTUAL,CEDARCRE_230 KV_AT20:ACTUAL,78.43137254901961,low,CEDARCRE230 KV  CED-RED | L230.Cartanza-Milford.23033,68.42105263157895,weak
MUSKING2 138 KV MUSKING2-NMUSKING | ACTUAL,MUSKING2_138 KV_MUS-NMU1:ACTUAL,86.66666666666667,medium,MUSKING2 138KV - NMUSKING 138KV (MUSKING2 138 KV MUS-NMU1) | BASE,86.79245283018868,medium
KEYSTONE_T5_2304TX-S_XF | ACTUAL,DPL_S ACTUAL,80.0,medium,KEYSTONE B14 CB | 500/230.Keystone.T4,60.714285714285715,weak
SALTVILL138 KV  SAL-TAZ1 | L765.BROADFORD-JACKSONSFERRY + B138.BROADFORD.RL3,SALTVILL_138 KV_SAL-TAZ1:L765.Broadford-JacksonsFerry + B138.Broadford.R,89.07563025210084,medium,SALTVILL 138KV - TAZEWELL 138KV (SALTVILL 138 KV SAL-TAZ1) | L765.Broadford-JacksonsFerry + B138.Broadford.RL3,86.79245283018868,medium
179 BLOO345 KV  TR84CT-P | L345.BURNHAM-DAVISCREEK.17704,179 BLOO_345 KV_TR84CT-P:L345.Burnham-DavisCreek.17704,91.42857142857143,high,179 BLOO 345KV - 179 BLOO 1KV (179 BLOO 345 KV TR84CT-P) | L345.Burnham-DavisCreek.17704,89.36170212765957,medium
BLOOMSBU69 KV   BLO-COL2 | L230.HARWOOD-SUSQUEHANNA.1 + 230/69.HARWOOD.T5,WESCOSVI_500 KV_3:L230.Harwood-Susquehanna.1 + 230/69.Harwood.T5,80.89887640449439,medium,BLOOMSBU69 KV   BLO-COL2 | L230.Harwood-Susquehanna.1,100.0,high
SEWARD 230 KV 9 TX | ACTUAL,SEWARD_230 KV_9 TX:ACTUAL,100.0,high,SEWARD 230KV - SEWARD 115KV (SEWARD 230 KV 9 TX) | L230.HomerCity-Seward.2011,88.13559322033899,medium
TAZEWELL 138/345KV TR2 L/O MAPLERIDGE - TAZEWELL 345KV | L345.MAPLERIDGE-TAZEWELL,TAZEWEL2_345 KV_TR2:L345.MapleRidge-Tazewell,89.47368421052632,medium,TAZEWEL2 138KV - TAZEWEL2 345KV (TAZEWEL2 345 KV TR2) | L345.MapleRidge-Tazewell,89.47368421052632,medium
BREMO4_230KV2193A_1_LN | L500.MIDLOTHIAN-NORTHANNA.576,BREMO4_230 KV_2193A:L500.Midlothian-NorthAnna.576,86.27450980392157,medium,FRKUNION 230KV - BREMO4 230KV (BREMO4 230 KV 2193A) | L500.Midlothian-NorthAnna.576,84.68468468468468,medium
LAUSCHTO230 KV  LAU-SAK4 | L500.CONASTONE-PEACHBOTTOM.5012,LAUSCHTO_230 KV_LAU-SAK4:L500.Conastone-PeachBottom.5012,89.90825688073394,medium,LAUSCHTO 230KV - SAKRON 230KV (LAUSCHTO 230 KV LAU-SAK4) | L500.Conastone-PeachBottom.5012,86.20689655172414,medium
BENTONHA 345 KV BENTONHA . 1 XFORMER | ACTUAL,BENTONHA_345 KV_. 1:ACTUAL,100.0,high,BENTONHA .  1     XFORMER   L  138 KV | L345.Cook-Palisades,77.19298245614036,low
GARDNERS 115 KV GARDNERS-MOUN ME 974 | ACTUAL,MOUN ME_115 KV_MOU-PPG:Mountain-Gardners (974) 115 kV line,88.13559322033899,medium,PPGI 115KV - MOUN ME 115KV (MOUN ME 115 KV MOU-PPG) | Mountain-Gardners (974) 115 kV line,88.13559322033899,medium
ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT | L500.BEDINGTON-BLACKOAK,ALLDAM6_138 KV_ALL-KIT:L500.Bedington-Black Oak,81.63265306122449,medium,ALLDAM6 138KV - KITTANNI 138KV (ALLDAM6 138 KV ALL-KIT) | L500.Bedington-BlackOak,93.87755102040816,high
EASTON_T1_138AT-1_XF | 230/138.VIENNA.AT20,EASTON_138 KV_AT-1:230/138.Vienna.AT20,88.31168831168831,medium,EASTON 138KV - EASTON 69KV (EASTON 138 KV AT-1) | 230/138.Vienna.AT20,82.92682926829268,medium
KLINE   138 KV  KLI-TWI1 | ACTUAL,KLINE_138 KV_KLI-TWI1:ACTUAL,100.0,high,TWINBRAN 138KV - KLINE 138KV (KLINE 138 KV KLI-TWI1) | BASE,85.1063829787234,medium
MAHANSLA 138 KV MAHANS LANE-TIDD | L345.TIDD-WYLIERIDGE.242,MAHANSLA_138 KV_MAH-TID:L345.Toronto-WylieRidge,78.94736842105263,low,TIDD_AEP 138KV - MAHANSLA 138KV (MAHANSLA 138 KV MAH-TID) | L345.Tidd-WylieRidge.242,90.19607843137254,high
08WLDER1138 KV  08W-PIE1 | L345.PIERCE-FOSTER,08WLDER1_138 KV_08W-PIE1:L345.Pierce-Foster,98.79518072289157,high,BECKJORD 138KV - 08WLDER1 138KV (08WLDER1 138 KV 08W-PIE1) | L345.Pierce-Foster,89.13043478260869,medium
UTICAJCT 115 KV UTICAJCT-WAYNE WAE 1010 | ACTUAL,UTICAJCT_115 KV_UTI-WAY:ACTUAL,84.0,medium,BURMA 138KV - BURMA 115KV (BURMA 138 KV T1) | L115.Eclipse-UticaJct-Wayne.1010,81.9672131147541,medium
LOCKWOOD 138 KV LOCKWOOD-RICHLND TIE | L765.MARYSVILLE-SORENSON,LOCKWOOD_138 KV_LOC-SHI1:L765.Marysville-Sorenson,89.65517241379311,medium,LOCKWOOD 138KV - RICHLND 138KV (LOCKWOOD 138 KV LOC-RIC1) | L765.Marysville-Sorenson,95.91836734693878,high
155 NELS 345 KV 155 NELSON 45TR82 CT | L345.NELSON-CORDOVA.15503,155 NELS_345 KV_15504:L345.Nelson-Cordova.15503 SPOG 1-3-G,88.88888888888889,medium,155 NELS 345KV - 155 NELS 1KV (155 NELS 345 KV TR82CT-P) | L345.Nelson-Cordova.15503,91.2621359223301,high
WEBSTER2138 KV  BUF-WEB1 | L345.PIERCE-FOSTER,WEBSTER2_138 KV_BUF-WEB1:L345.Pierce-Foster,86.74698795180723,medium,BUFFINGT 138KV - WEBSTER2 138KV (WEBSTER2 138 KV BUF-WEB1) | L345.Pierce-Foster,79.41176470588235,low
GARDNERS_115KVGAR-TEX_1_LN | L115.ROUNDTOP-NEWBERRY-CLY (SCTNLZ F),GARDNERS_115 KV_GAR-TEX:L115.RoundTop-Newberry-Cly,88.63636363636364,medium,TEXSEAST 115KV - GARDNERS 115KV (GARDNERS 115 KV GAR-TEX) | L115.RoundTop-Newberry-Cly (Sctnlz F),90.07633587786259,high
BENTMOUN138 KV  BEN-CLE1 | L345.CLOVERDALE-MATTFUNK,BENTMOUN_138 KV_BEN-CLE1:L345.Cloverdale-MattFunk,88.42105263157895,medium,BENTMOUN 138KV - CLEARBRO 138KV (BENTMOUN 138 KV BEN-CLE1) | L345.Cloverdale-MattFunk,82.5,medium
COOP_EK 161 KV  COO-ELIH | ACTUAL,COOP_EK_161 KV_COO-ELIH:ACTUAL,100.0,high,ELIHU 161KV - COOP_EK 161KV (COOP_EK 161 KV COO-ELIH) | BASE,86.27450980392157,medium
ENTRPRIS230 KV  2186A | L230.PLEASNTVIEW-EDWARDSFERRY-DICKERSON.23111/203A,ENTRPRIS_230 KV_2186A:L230.PleasntView-EdwardsFerry-Dickerson.23111/203A,92.19858156028369,high,SHELHORN 230KV - ENTRPRIS 230KV (ENTRPRIS 230 KV 2186A) | L230.PleasntView-EdwardsFerry-Dickerson.23111/203A,88.88888888888889,medium
VIENNA 138 KV VIENNA 8110 CB | L230.CEDARCREEK-SILVERRUN.23030,VIENNA_230 KV_AT20:L230.CedarCreek-SilverRun.23030,87.35632183908046,medium,VIENNA 138KV - LORETTO 138KV (LORETTO 138 KV LOR-VIE) | L230.CedarCreek-SilverRun.23030,91.66666666666667,high
OREGONDP115 KV  ORE-PEA | ACTUAL,OREGONDP_115 KV_ORE-PEA:ACTUAL,80.7017543859649,medium,OREGONDP 115KV - PEAISLAN 115KV (OREGONDP 115 KV ORE-PEA) | BASE,56.25,weak
TODD HUNTER 15 345/138 KV L/O TODD HUNTER 16 345/138 | 345/138.TODHUNTER.T16,TODDHUNT_345 KV_15:345/138.Todhunter.T16,76.19047619047619,low,Todd Hunter 345/138 17 l/o Todd Hunter 345/138 15 | TODHUNTER  BK 15 TRANSFORMER,84.70588235294117,medium
JUNIATA 2 XFORMER H 500 KV | ACTUAL,JUNIATA_500 KV_2:ACTUAL,100.0,high,JUNIATA  1        XFORMER   H  500 KV | BASE,88.52459016393442,medium
HOMERCIT_230KVHOM-SHE_1_LN | L500.CONEMAUGH-KEYSTONE.5003,HOMERCIT_230 KV_HOM-SHE:L500.Conemaugh-Keystone.5003,92.5925925925926,high,SHELOCTA 230KV - HOMERCIT 230KV (HOMERCIT 230 KV HOM-SHE) | L500.Conemaugh-Keystone.5003,88.88888888888889,medium
APSOUTH CONTINGENCY 56 | BELMONT.STONEWALL.CC,BED-BLA contingency 57 Belmont.Stonewall.CC,85.33333333333333,medium,TRANSFER INTERFACE: APSOUTH | Belmont / Stonewall CC,78.87323943661971,low
ATHENIA-KULLERRD J-1362 B 138 KV | ACTUAL,ATHENIA_138 KV_ATH-ERU:ACTUAL,83.33333333333333,medium,KULLERRD 138KV - ATHENIA 138KV (ATHENIA 138 KV ATH-KUL) | BASE,77.19298245614036,low
155 NELS345 KV  TR81CT-P | 345/138.155NELSON.TR82,155 NELS_345 KV_TR81CT-P:345/138.155Nelson.TR82,90.1098901098901,high,155 NELS 345KV - 155 NELS 1KV (155 NELS 345 KV TR81CT-P) | 345/138.155Nelson.TR82,87.5,medium
LINWOOD2138 KV  LIN-MAK | ACTUAL,LINWOOD2_138 KV_LIN-MAK:ACTUAL,80.7017543859649,medium,MAKAHOY 138KV - LINWOOD2 138KV (LINWOOD2 138 KV LIN-MAK) | BASE,60.317460317460316,weak
AEP-DOM | L500.502JUNCTION-MTSTORM (TRAIL),FROSTBU1_138 KV_FRO-RID:L500.502Junction-MtStorm (TRAIL),88.23529411764706,medium,AEP-DOM contingency 11 | L500.502Junction-MtStorm (TRAIL),100.0,high
STEELCTY_T5_500TR1_XF | L500.HOSENSACK-STEELCITY.5032,STEELCTY_500 KV_TR1:L500.Hosensack-Steel City.5032,82.0,medium,STEELCTY 500KV - STEELCTY 230KV (STEELCTY 500 KV TR1) | L500.Hosensack-SteelCity.5032,85.71428571428571,medium
4_QUAD_C_T4_345TR118_XF | ACTUAL,4 QUAD C_345 KV_402:ACTUAL,76.36363636363636,low,4 QUAD C345 KV  ATR81 13 | BASE,56.14035087719298,weak
MADDOXCR345 KV  ELI-MAD | ACTUAL,MADDOXCR_345 KV_ELI-MAD:ACTUAL,80.7017543859649,medium,MADDOXCR 345KV - ELIMA 345KV (MADDOXCR 345 KV ELI-MAD) | BASE,62.295081967213115,weak
EDISON2 138 KV  EDI-GRA | ACTUAL,EDISON2_138 KV_EDI-OLI1:ACTUAL,92.3076923076923,high,EDISON2 138 KV  EDI-GRA | BASE,89.36170212765957,medium
SHAWVILL4.1 KV  BNK 14-T | ACTUAL,SHAWVILL_4.1 KV_BNK 14-T:ACTUAL,94.91525423728814,high,SHAWVILL 1KV - SHAWVILL 4.16KV (SHAWVILL 4.1 KV BNK 14-T) | BASE,74.19354838709677,low
NELSON 138 KV NELSON-VIENNA 13707 | ACTUAL,VIENNA_138 KV_AT2:ACTUAL,90.47619047619048,high,NELSON  138 KV  AT1 | L138.Loretto-Vienna.13780,75.67567567567568,low
FRENCHSM 138 KV FRENCHSM-JUNCTION JST1 | L500.BEDINGTON-BLACKOAK,FRENCHSM_138 KV_FRE-JUN:L500.Bedington-Black Oak,82.82828282828282,medium,JUNCTION 138KV - FRENCHSM 138KV (FRENCHSM 138 KV FRE-JUN) | L500.Bedington-BlackOak,94.94949494949495,high
BIGPINET138 KV  BIG-KIS | 345/138.ASHTABULA.TR4,BIGPINET_138 KV_BIG-KIS:345/138.Ashtabula.TR4,87.35632183908046,medium,KISKIVAL 138KV - BIGPINET 138KV (BIGPINET 138 KV BIG-KIS) | 345/138.Ashtabula.TR4,83.33333333333333,medium
AEP-DOM CONTINGENCY 55 | L500.GREENSVILLE-ROGERSROAD.596 + GREENSVILLE.CC,AEP-DOM Interface:L500.Greensville-RogersRoad.596 + Greensville.CC,89.36170212765957,medium,AEP-DOM contingency 55 | L500.Greensville-RogersRoad.596 + Greensville.CC,100.0,high
RICHMOND138 KV  RIC-SEL1 | L765.MARYSVILLE-SORENSON,RICHMOND_138 KV_RIC-SEL1:L765.Marysville-Sorenson,88.42105263157895,medium,SELMAPAR 138KV - RICHMOND 138KV (RICHMOND 138 KV RIC-SEL1) | L765.Marysville-Sorenson,82.5,medium
NMESHOPP 230 KV NMESHOPP 4TX 230 CB CB | ACTUAL,NMESHOPP_230 KV_NME-OXB:ACTUAL,84.0,medium,NMESHOPP 230KV - NMESHOPP 115KV (NMESHOPP 230 KV 4 TX) | 230/115.NorthMeshoppen.T3,72.0,low
REMNTNCT230 KV  299A | L500.LOUDOUN-MORRISVILLE.569,REMNTNCT_230 KV_299A:L500.Loudoun-Morrisville.569,88.42105263157895,medium,MARSHRUN 230KV - REMNTNCT 230KV (REMNTNCT 230 KV 299A) | L500.Loudoun-Morrisville.569,82.5,medium
GRACETON 230 KV GRACETON-SAFEHARB 2303 | L230.OTTERCREEK-CONASTONE.2302,SAFEHARB_230 KV_2302:ACTUAL,84.44444444444444,medium,GRACETON-SAFEHARB 2303      A  230 KV | Conastone-Graceton 230kv,97.43589743589743,high
BLAIRSVE138 KV  BLA-SOC | L500.CABOT-KEYSTONE.5002,BLAIRSVE_138 KV_BLA-SOC:L500.Cabot-Keystone.5002,88.17204301075269,medium,BLAIRSVE138 KV  NO.1 TX | L500.Cabot-Keystone.5002,90.47619047619048,high
FARMVIEW138 KV  FRM-MIL | 230/138.CEDARCREEK.AT20,FARMVIEW_138 KV_FRM-MIL:230/138.CedarCreek.AT20,87.91208791208791,medium,MILFORD 138KV - FARMVIEW 138KV (FARMVIEW 138 KV FRM-MIL) | 230/138.CedarCreek.AT20,81.57894736842105,medium
0703 138 KV 0703 3 | ACTUAL,0703_138 KV_0703 3:ACTUAL,100.0,high,0703    138 KV  0703 3 | BASE,82.75862068965517,medium
ATHENIA 138 KV ATHENIA-FAIRLAWN I-1361 | ACTUAL,FAIRLAWN_138 KV_132-1T:ACTUAL,85.71428571428571,medium,ATHENIA-FAIRLAWN I-1361     B  138 KV | BASE,89.23076923076923,medium
NEWCARLI138 KV  NEW-PLE | L765.DUMONT-SORENSON,NEWCARLI_138 KV_NEW-PLE:L765.Dumont-Sorenson,87.05882352941177,medium,NEWCARLI138 KV  NEW-MAP2 | L765.Dumont-Wilton Center.11215,81.69014084507043,medium
